Product Name,Description,Reviewer Name,Review Title,Review,Date,Rating,Verified Purchase,Helpful Votes
"DRMTLGY Microdermabrasion Facial Scrub and Face Mask. Non-Abrasive Face Exfoliator Improves Acne Scars, Blackheads, Pore Size, and Skin Texture. 2 oz",,Mary McMichael,AMAZING!,"This tinted moisturizer is AMAZING!! I will never go back to foundation! This has no creasing, is buildable, and color is perfect! The dewy finish is taking me a little getting use to, but it’s only been 3 days and it just looks so awesome! Love it!",5/31/2024,5,Yes,0
"DRMTLGY Microdermabrasion Facial Scrub and Face Mask. Non-Abrasive Face Exfoliator Improves Acne Scars, Blackheads, Pore Size, and Skin Texture. 2 oz",,Beata,I really wanted for this work!,"I am using another product from this brand and love it - wanted to live this just as much! It is a super fine grain which I love, it feels great to massage on the face. My only issue is - my sensitive skin does not like it all. I had red blotches reaction after using it... bummer...",1/28/2024,4,Yes,4
"DRMTLGY Microdermabrasion Facial Scrub and Face Mask. Non-Abrasive Face Exfoliator Improves Acne Scars, Blackheads, Pore Size, and Skin Texture. 2 oz",,Mel T,Super fine scrub,"This cream's exfoliating tiny granules are my favorite part.  After using it, my skin feels really smooth.  It was gentle enough to use even on my most delicate skin.  This is something I use at least twice a week.",6/10/2024,5,Yes,4
"DRMTLGY Microdermabrasion Facial Scrub and Face Mask. Non-Abrasive Face Exfoliator Improves Acne Scars, Blackheads, Pore Size, and Skin Texture. 2 oz",,Spilt tea gal,Makes your skin feel amaze-balls!,"This is the kind of scrub you want! Not the kind that hangs out the passenger side of his best friend's ride trying to holler at you. This scrub is amazing! It makes your skin feel so soft and clean afterward. I love using their BHA toner right after, it makes your skin feel brand new. 100% would recommend it!",5/2/2024,5,Yes,11
"DRMTLGY Microdermabrasion Facial Scrub and Face Mask. Non-Abrasive Face Exfoliator Improves Acne Scars, Blackheads, Pore Size, and Skin Texture. 2 oz",,Vanessa C,Perfect Scrub!,"I've spent days trying to find a face scrub that I feel would do the job to brighten my skin and just feel smooth. This scrub definitely does the job! It made my skin feel so smooth and clean. I usually buy cheaper products (think under $10), but I'm glad I made this purchase. Better quality and I've already purchased other DRMTLGY products :)A bonus is that it comes in a visually appealing container!",4/4/2024,5,Yes,3
"DRMTLGY Microdermabrasion Facial Scrub and Face Mask. Non-Abrasive Face Exfoliator Improves Acne Scars, Blackheads, Pore Size, and Skin Texture. 2 oz",,Amazon Customer,Works well,It works great and I have noticed many of my blackheads have gone away after using it! Great item,3/22/2024,4,Yes,2
"DRMTLGY Microdermabrasion Facial Scrub and Face Mask. Non-Abrasive Face Exfoliator Improves Acne Scars, Blackheads, Pore Size, and Skin Texture. 2 oz",,KC,Wonderful Scrub!,"I switched to this after many years of using ZO Exfoliating polish.  The results are the same…very smooth, soft, glowing skin and at a much more affordable price.  Plus, when you use this product, you’ll need even less of your other serums and moisturizers, because they seem to be more effective after I use this product.I really love this product and will continue to use it because it makes my 52 yo skin look better than it did when I was in my 30’s.",3/14/2024,5,Yes,6
"DRMTLGY Microdermabrasion Facial Scrub and Face Mask. Non-Abrasive Face Exfoliator Improves Acne Scars, Blackheads, Pore Size, and Skin Texture. 2 oz",,Dan,"Great, Affordable Product",I love how my skin feels after using this product. Only a small amount is required so the jar will last a long time. I use twice a week and feel that it has helped minimize the size of my pores.,5/22/2024,5,Yes,2
"DRMTLGY Microdermabrasion Facial Scrub and Face Mask. Non-Abrasive Face Exfoliator Improves Acne Scars, Blackheads, Pore Size, and Skin Texture. 2 oz",,Kylie,Smells so good,"I looooove the smell of this stuff! I also love that it's easy to apply, easy to rinse, and doesn't feel like your scraping your skin off with the microbeads. The texture is smooth, but you can definitely feel the microbeads working their magic! It's definitely my new favorite",5/14/2024,5,Yes,0
"DRMTLGY Microdermabrasion Facial Scrub and Face Mask. Non-Abrasive Face Exfoliator Improves Acne Scars, Blackheads, Pore Size, and Skin Texture. 2 oz",,Amazon Customer,Will repurchase,"I love this scrub for every other day use. It’s coarse enough to get a good scrub, and a great price. Will definitely buy again when it’s gone.",2/14/2024,4,Yes,0
"DRMTLGY Microdermabrasion Facial Scrub and Face Mask. Non-Abrasive Face Exfoliator Improves Acne Scars, Blackheads, Pore Size, and Skin Texture. 2 oz",,Jeanne O,Works great even for my dry/sensitive skin,I have dry/sensitive skin but am able to use twice per week. Love how smooth my skin feels after using.,6/27/2024,5,Yes,3
"DRMTLGY Microdermabrasion Facial Scrub and Face Mask. Non-Abrasive Face Exfoliator Improves Acne Scars, Blackheads, Pore Size, and Skin Texture. 2 oz",,Amanda P,Works Good But Not Great,"I like this scrub, it is convenient and easy to use and doesn’t irritate the skin. Personally, it made my skin look clean but did not reduce the visibility of my pores. I will continue to use it because I like it, but will to continue looking for a pore minimizing solution.",1/10/2024,4,Yes,4
"DRMTLGY Microdermabrasion Facial Scrub and Face Mask. Non-Abrasive Face Exfoliator Improves Acne Scars, Blackheads, Pore Size, and Skin Texture. 2 oz",,Stephanie,Best facial scrub ever!,"I was skeptical, because I’m very picky about facial scrubs, but this one is so finely milled. It almost feels like it’s buffing your skin. I absolutely love it and will continue to buy it. The jar is extremely small but last forever.",5/24/2024,5,Yes,25
"DRMTLGY Microdermabrasion Facial Scrub and Face Mask. Non-Abrasive Face Exfoliator Improves Acne Scars, Blackheads, Pore Size, and Skin Texture. 2 oz",,Beth Mical,Perfect for the Job!,I was looking for a light manual exfoliant and this does the trick! Its got a nice grit to it but not abrasive. My skin looks and feels great after I use.,5/31/2024,5,Yes,2
"DRMTLGY Microdermabrasion Facial Scrub and Face Mask. Non-Abrasive Face Exfoliator Improves Acne Scars, Blackheads, Pore Size, and Skin Texture. 2 oz",,Amazon Customer,great exfoliator,really cleans and exfoliates the skin!!!!,7/14/2024,5,Yes,0
"DRMTLGY Microdermabrasion Facial Scrub and Face Mask. Non-Abrasive Face Exfoliator Improves Acne Scars, Blackheads, Pore Size, and Skin Texture. 2 oz",,Joan,Easy to use,"I used it every other day on facial dark spots, a slow but real response, not harsh, but definitele helpful.",2/26/2024,4,Yes,0
"DRMTLGY Microdermabrasion Facial Scrub and Face Mask. Non-Abrasive Face Exfoliator Improves Acne Scars, Blackheads, Pore Size, and Skin Texture. 2 oz",,Alexandra,Smooth skin,"My skin has never felt fresher, and smoother since using this product.",7/1/2024,5,Yes,0
"DRMTLGY Microdermabrasion Facial Scrub and Face Mask. Non-Abrasive Face Exfoliator Improves Acne Scars, Blackheads, Pore Size, and Skin Texture. 2 oz",,Amazon Customer,Super fine granules,I loved this microderm cleanser. It was superfine which reminded me of one I used to get from Mary Kay. I will say that it dries quickly though so I kept having to wet my fingers to keep spreading it. They would do well to add a stronger moisturizer in this. But my skin felt really smooth after!,4/2/2024,5,Yes,2
"DRMTLGY Microdermabrasion Facial Scrub and Face Mask. Non-Abrasive Face Exfoliator Improves Acne Scars, Blackheads, Pore Size, and Skin Texture. 2 oz",,Christie Clark,Worth the hype,I’m always hesitant to purchase overly advertised face care products. This brand kept popping up on Pinterest and figured I’d give it a shot. My husband & I both use it 2x a week. My face is so smooth and my hyperpigmentation seems to be reduced. My husband uses it before shaving and now has fewer ingrown hairs. Great product and it lasts a very long time.,3/29/2024,5,Yes,7
"DRMTLGY Microdermabrasion Facial Scrub and Face Mask. Non-Abrasive Face Exfoliator Improves Acne Scars, Blackheads, Pore Size, and Skin Texture. 2 oz",,Karen L,I love the product,"When I opened it, it was not full",3/11/2024,4,Yes,0
"DRMTLGY Microdermabrasion Facial Scrub and Face Mask. Non-Abrasive Face Exfoliator Improves Acne Scars, Blackheads, Pore Size, and Skin Texture. 2 oz",,LJW,It dries your skin out.,I bought this to help with my pours. But it dries your skin out to much. It left me with dry spots scale on my face.,2/6/2024,4,Yes,0
"DRMTLGY Microdermabrasion Facial Scrub and Face Mask. Non-Abrasive Face Exfoliator Improves Acne Scars, Blackheads, Pore Size, and Skin Texture. 2 oz",,Katie,Pleasantly surprised,"At first I was surprised at the size, but honestly you don’t need that much and it works really well. My face is so smooth after using it. I use it maybe 1 or 2 times a week so this will last awhile.",4/20/2024,5,Yes,3
"DRMTLGY Microdermabrasion Facial Scrub and Face Mask. Non-Abrasive Face Exfoliator Improves Acne Scars, Blackheads, Pore Size, and Skin Texture. 2 oz",,Johnson Family,Pretty good,"Skin do feel soft after, but don't use everyday if you have dry skin",2/21/2024,4,Yes,0
"DRMTLGY Microdermabrasion Facial Scrub and Face Mask. Non-Abrasive Face Exfoliator Improves Acne Scars, Blackheads, Pore Size, and Skin Texture. 2 oz",,Scott Hill,Transformative,I use this once a week and it really does a great job of exfoliating without feeling too abrasive. So glad I have this on hand to give myself cheap facials! Will gift for mothers day as well,5/6/2024,5,Yes,0
"DRMTLGY Microdermabrasion Facial Scrub and Face Mask. Non-Abrasive Face Exfoliator Improves Acne Scars, Blackheads, Pore Size, and Skin Texture. 2 oz",,Vi,"So Far, So Good","I've only been using this for a week, so I haven't noticed much in the way of change in skin texture. However, initially I started off using it only twice a week (just so my skin wouldn't get irritated) but my skin actually likes this stuff so I'm able to use it three times a week (once each day.) It doesn't have a fragrance, which is a plus. You don't need to use a lot so this tiny container should last you for a month or two. It gives the feeling of a salt scrub on your face but it softens while you're putting it on your face so you don't have to worry about redness. I'm still waiting to see if it will change the pronounced texture around my nose area though.",5/14/2023,4,Yes,5
"DRMTLGY Microdermabrasion Facial Scrub and Face Mask. Non-Abrasive Face Exfoliator Improves Acne Scars, Blackheads, Pore Size, and Skin Texture. 2 oz",,jess,THE BEST!!!,"This is the best exfoliating scrub…. EVER! This little jar lasted me 6 months. I use it 2-3 times a week and a little goes a long way. It’s gentle yet effective at fluffing away dead dull skin and debris, yet leaves your face feeling smooth and hydrated. I’ve tried one other scrub since buying this one, and this one wins by far! So glad I found this product!",3/5/2024,5,Yes,9
"DRMTLGY Microdermabrasion Facial Scrub and Face Mask. Non-Abrasive Face Exfoliator Improves Acne Scars, Blackheads, Pore Size, and Skin Texture. 2 oz",,kim carrigan,Awesome product,Used for the first time. Skin feels clean and so soft after. Excited for next use.,6/15/2024,5,Yes,0
"DRMTLGY Microdermabrasion Facial Scrub and Face Mask. Non-Abrasive Face Exfoliator Improves Acne Scars, Blackheads, Pore Size, and Skin Texture. 2 oz",,monique n.,Face,Cleans it good,7/9/2024,5,Yes,0
"DRMTLGY Microdermabrasion Facial Scrub and Face Mask. Non-Abrasive Face Exfoliator Improves Acne Scars, Blackheads, Pore Size, and Skin Texture. 2 oz",,Angela Adams,Loveeee,Could not say better things about this scrub. Love it so much!,6/18/2024,5,Yes,0
"DRMTLGY Microdermabrasion Facial Scrub and Face Mask. Non-Abrasive Face Exfoliator Improves Acne Scars, Blackheads, Pore Size, and Skin Texture. 2 oz",,Kindle Customer,My favorite,"I've tried a lot of exfoliation products over the years, but this stuff is my favorite. The fine grit in this product is gentle, yet works wonderfully on dry, peeling skin to leave my face smooth. Bonus is that little goes a long way, so it lasts quite a while.",2/24/2024,5,Yes,4
"DRMTLGY Microdermabrasion Facial Scrub and Face Mask. Non-Abrasive Face Exfoliator Improves Acne Scars, Blackheads, Pore Size, and Skin Texture. 2 oz",,Suzanne Jackson,Fantastic exfoliator,Used this in my weekly routine and my skin is baby soft. It is very fine and moisturizing. Make sure to moisturize heavily after use as well.,4/22/2024,5,Yes,0
"DRMTLGY Microdermabrasion Facial Scrub and Face Mask. Non-Abrasive Face Exfoliator Improves Acne Scars, Blackheads, Pore Size, and Skin Texture. 2 oz",,Chana,Great,Wonderful product,7/4/2024,5,Yes,0
"DRMTLGY Microdermabrasion Facial Scrub and Face Mask. Non-Abrasive Face Exfoliator Improves Acne Scars, Blackheads, Pore Size, and Skin Texture. 2 oz",,bluegrassgirl,Great Exfoliating Paste,"This stuff is great for getting all the dead cells off and smoothing my face. It does not dry my skin. It really makes a difference. It's has a very, very fine grit and does a great job for me. It's a very small container, but you only need to use a little bit.  I will definitely buy again.",2/1/2024,5,Yes,3
"DRMTLGY Microdermabrasion Facial Scrub and Face Mask. Non-Abrasive Face Exfoliator Improves Acne Scars, Blackheads, Pore Size, and Skin Texture. 2 oz",,Kie,Love product!,Love this line of products! Can’t say enough good things about these products!,5/16/2024,5,Yes,0
"DRMTLGY Microdermabrasion Facial Scrub and Face Mask. Non-Abrasive Face Exfoliator Improves Acne Scars, Blackheads, Pore Size, and Skin Texture. 2 oz",,Jayme Cooper,Worth the $,It is a small jar but you only need a little bit.  Light scent. Left my skin feeling soft but not irritated.,4/28/2024,5,Yes,0
"DRMTLGY Microdermabrasion Facial Scrub and Face Mask. Non-Abrasive Face Exfoliator Improves Acne Scars, Blackheads, Pore Size, and Skin Texture. 2 oz",,Jody B,Great product,Feels really good on the skin. Has all the important ingredients needed for good skin care and it’s cruelty free.,5/26/2024,5,Yes,0
"Exfoliating Brush to Treat and Prevent Razor Bumps and Ingrown Hairs - Eliminate Shaving Irritation for Face, Armpit, Legs, Neck, Bikini Line - Silky Smooth Skin Solution for Men and Women, Dylonic","Imagine beautiful, bump-free skin. With Dylonic, it’s Just a Brush Away!",Macae2359,Works great!,"This works great, however it's a bit too harsh on my skin to exfoliate everywhere. More sensitive areas like neck & underarms need something a bit softer. It's also quite hard to rinse off for some reason... I've used body scrub & soap, both seem to linger & require soaking the brush to fully clean it in-between uses.",9/17/2024,3,Yes,0
"Exfoliating Brush to Treat and Prevent Razor Bumps and Ingrown Hairs - Eliminate Shaving Irritation for Face, Armpit, Legs, Neck, Bikini Line - Silky Smooth Skin Solution for Men and Women, Dylonic","Imagine beautiful, bump-free skin. With Dylonic, it’s Just a Brush Away!",Brittany,Traps water inside and bristles are very rough on skin,I used this once in the shower. The bristles were hard but work good for exfoliating. I dropped it by accident as it gets slippery due to the handle being plastic mixed with the soap made it hard to hold onto. After dropping it I noticed it has a crack in it and water is inside of the brush. It seemed to have trapped water/soap between the handle and the bristles. I hoped the crack in it would at least allow the water to drain out. Two days after I checked it and there is still water trapped inside. This bothers me after only one use. I can’t imagine after multiple uses how much water and build up would accumulate. I went ahead and ordered the wooden brush instead as I won’t be returning this after using it and thought I’d let others know. Other than the water issue and the slippery handle my only other concern is how rough the plastic bristles are and what it would do to your skin over time. Just seems a little harsh. The instructions say “use lightly on skin until you get use to it”. For $10 after taxes seems too much for what you get.,10/14/2024,2,Yes,0
"Exfoliating Brush to Treat and Prevent Razor Bumps and Ingrown Hairs - Eliminate Shaving Irritation for Face, Armpit, Legs, Neck, Bikini Line - Silky Smooth Skin Solution for Men and Women, Dylonic","Imagine beautiful, bump-free skin. With Dylonic, it’s Just a Brush Away!",Don’t waste your money. I have not seen any difference and I’ve been using it for almost 2 weeks now. Pretty annoyed,A little rough,You have to be careful because it can hurt if you have sensitive skin. It’s a good exfoliation but it’s a bit rough,10/5/2024,3,Yes,0
"Exfoliating Brush to Treat and Prevent Razor Bumps and Ingrown Hairs - Eliminate Shaving Irritation for Face, Armpit, Legs, Neck, Bikini Line - Silky Smooth Skin Solution for Men and Women, Dylonic","Imagine beautiful, bump-free skin. With Dylonic, it’s Just a Brush Away!",Tonya Vosberg,Exfoliate brush,Still not sure what to think about this product. It can’t be used like I hoped,9/30/2024,3,Yes,0
"Exfoliating Brush to Treat and Prevent Razor Bumps and Ingrown Hairs - Eliminate Shaving Irritation for Face, Armpit, Legs, Neck, Bikini Line - Silky Smooth Skin Solution for Men and Women, Dylonic","Imagine beautiful, bump-free skin. With Dylonic, it’s Just a Brush Away!",Laura Jacobs,Harder plastic,It's a little harder plastic than I hoped for but still feels good on your skin.,9/13/2024,3,Yes,0
"Exfoliating Brush to Treat and Prevent Razor Bumps and Ingrown Hairs - Eliminate Shaving Irritation for Face, Armpit, Legs, Neck, Bikini Line - Silky Smooth Skin Solution for Men and Women, Dylonic","Imagine beautiful, bump-free skin. With Dylonic, it’s Just a Brush Away!",Shaine,"Great Quality, Unsightly logo","Brush is not pictured with hideous logo in photos. I wish these brands would realize that not everyone wants your logo on a product their purchasing. Images were intentionally depicted without showing the other side of brush. If the brand is proud to have their logo showcased, then why deviously not display it in the photos?Tried removing the logo with nail polish remover, ended up ruining the finish of the brush (obviously of my own volition). Ended up trashing the brush and ordering another one with no brand.As far as the quality of the brush, it’s great! Superior quality than others I’ve tried. These kind of brushes really do a good job at exfoliating. After continued use, the blackheads that you don’t immediately remove in the shower will come to the surface, due to removing the dead layers of skin.If the logo doesn’t bother you, I’d recommend.",3/20/2024,3,Yes,11
"Exfoliating Brush to Treat and Prevent Razor Bumps and Ingrown Hairs - Eliminate Shaving Irritation for Face, Armpit, Legs, Neck, Bikini Line - Silky Smooth Skin Solution for Men and Women, Dylonic","Imagine beautiful, bump-free skin. With Dylonic, it’s Just a Brush Away!",These were perfect for our graduation party! Very sturdy and didn’t get soggy. We got so many compliments.,It feels very scratchy to the skin,"I bought this to help exfoliate during shower time, but the bristles are extremely rigid making it very uncomfortable while using if you have sensitive skin. I don’t think I’d buy this again.",7/1/2024,3,Yes,0
"Exfoliating Brush to Treat and Prevent Razor Bumps and Ingrown Hairs - Eliminate Shaving Irritation for Face, Armpit, Legs, Neck, Bikini Line - Silky Smooth Skin Solution for Men and Women, Dylonic","Imagine beautiful, bump-free skin. With Dylonic, it’s Just a Brush Away!",Michelle,Love the idea of this but painful to use,When I saw this brush I thought it would be a perfect tool to get leftover deodorant off but way to painful to use. Also the top of this brush holds water and is a sure mold magnet!,6/18/2024,3,Yes,2
"Exfoliating Brush to Treat and Prevent Razor Bumps and Ingrown Hairs - Eliminate Shaving Irritation for Face, Armpit, Legs, Neck, Bikini Line - Silky Smooth Skin Solution for Men and Women, Dylonic","Imagine beautiful, bump-free skin. With Dylonic, it’s Just a Brush Away!",Amazon Customer,WAY too rough on my bumpy arms,Bristels are WAY more stiff than I thought - tried it for the bumps on my arms (keratosis pilaris) and it actually hurt,7/3/2024,3,Yes,0
"Exfoliating Brush to Treat and Prevent Razor Bumps and Ingrown Hairs - Eliminate Shaving Irritation for Face, Armpit, Legs, Neck, Bikini Line - Silky Smooth Skin Solution for Men and Women, Dylonic","Imagine beautiful, bump-free skin. With Dylonic, it’s Just a Brush Away!",Christine,Good for a short period of time,"These start out great but after a short while they become very sharp and grow moldy.  I’m not sure what happens to the silicone nubs, but they seem to harden and become so sharp that it’s no longer usable.  Water also gets in somehow, so it grows moldy inside over time.  I would say that one unit is functional for approximately 4 months.",3/11/2024,3,Yes,0
"Exfoliating Brush to Treat and Prevent Razor Bumps and Ingrown Hairs - Eliminate Shaving Irritation for Face, Armpit, Legs, Neck, Bikini Line - Silky Smooth Skin Solution for Men and Women, Dylonic","Imagine beautiful, bump-free skin. With Dylonic, it’s Just a Brush Away!",Stacy,Trapped water,"I noticed water would get trapped within this brush. Sadly, had to throw it out due to a bit of musty smell as I could not find a way to drain the water without breaking it.",5/1/2024,3,Yes,2
"Exfoliating Brush to Treat and Prevent Razor Bumps and Ingrown Hairs - Eliminate Shaving Irritation for Face, Armpit, Legs, Neck, Bikini Line - Silky Smooth Skin Solution for Men and Women, Dylonic","Imagine beautiful, bump-free skin. With Dylonic, it’s Just a Brush Away!",Jessica Larssen,Na,"Very small and compact. It was ok, kind of cheap",6/10/2024,3,Yes,2
"Exfoliating Brush to Treat and Prevent Razor Bumps and Ingrown Hairs - Eliminate Shaving Irritation for Face, Armpit, Legs, Neck, Bikini Line - Silky Smooth Skin Solution for Men and Women, Dylonic","Imagine beautiful, bump-free skin. With Dylonic, it’s Just a Brush Away!",Annie,"Used to be much stronger, but still a good exfoliator","Hi, I have been using this brush since Nov 2019 and have always loved it.However, it’s 3 stars because .. recently they feel like they are made differently? I have bought this brush 4 times. The first one was PERFECT. I suffered from extremely itchy legs after hair removal of any kind, to the point I’d be scratching and making myself bleed. The first dylonic exfoliator I bought was almost too rough, but once I got used to it, it was finally my solution to my itchy legs.However, I bought a second one to travel with, and it wasn’t nearly as strong… so it doesn’t solve my itchiness. No problem, I still had the first one.Now my dumb self lost the first one I bought while traveling. I’ve actually bought 4 of the same kind of exfoliator hoping to find another as tough as the first, but they are all too soft.I’m sure this exfoliator is still good for most people, but I am super sad that I can’t use it anymore. I’m not sure if they changed the way they manufacture them or what. I will have to find something stronger for my legs.",4/26/2022,3,Yes,0
"Exfoliating Brush to Treat and Prevent Razor Bumps and Ingrown Hairs - Eliminate Shaving Irritation for Face, Armpit, Legs, Neck, Bikini Line - Silky Smooth Skin Solution for Men and Women, Dylonic","Imagine beautiful, bump-free skin. With Dylonic, it’s Just a Brush Away!",becks,"Too stiff, it hurts to use :(","This is too stiff to use without hurting or scratching myself. I've tried rubbing it on a firm surface to soften it, and using it with hot water, but it's even too stiff to use on my callused farmer hands. I gave it two stars anyway, because it's pretty, and well made. Maybe I can use it for a goat brush instead...",8/1/2024,2,Yes,2
"Exfoliating Brush to Treat and Prevent Razor Bumps and Ingrown Hairs - Eliminate Shaving Irritation for Face, Armpit, Legs, Neck, Bikini Line - Silky Smooth Skin Solution for Men and Women, Dylonic","Imagine beautiful, bump-free skin. With Dylonic, it’s Just a Brush Away!",DENISE C,Scrunchie missing from 2pc set,"It was supposed to be a 2pc set - dress and scrunchie. except, the scrunchie didn’t arrive with the dress.",4/22/2024,3,Yes,0
"Exfoliating Brush to Treat and Prevent Razor Bumps and Ingrown Hairs - Eliminate Shaving Irritation for Face, Armpit, Legs, Neck, Bikini Line - Silky Smooth Skin Solution for Men and Women, Dylonic","Imagine beautiful, bump-free skin. With Dylonic, it’s Just a Brush Away!",Klove,not to hard,bristles are to hard,10/16/2024,2,Yes,0
"Exfoliating Brush to Treat and Prevent Razor Bumps and Ingrown Hairs - Eliminate Shaving Irritation for Face, Armpit, Legs, Neck, Bikini Line - Silky Smooth Skin Solution for Men and Women, Dylonic","Imagine beautiful, bump-free skin. With Dylonic, it’s Just a Brush Away!",Allyson,works but hurts,"This is great for exfoliating but I have to use it extremely lightly because it is slightly painful on my skin. If you don't have sensitive skin, then it is probably great for you.",2/13/2024,3,Yes,4
"Exfoliating Brush to Treat and Prevent Razor Bumps and Ingrown Hairs - Eliminate Shaving Irritation for Face, Armpit, Legs, Neck, Bikini Line - Silky Smooth Skin Solution for Men and Women, Dylonic","Imagine beautiful, bump-free skin. With Dylonic, it’s Just a Brush Away!",Marie Walker,Has not helped me,"I struggle with keratosis pilaris, and this has not helped me, I think a rougher cloth would be better for me.",9/10/2024,2,Yes,0
"Exfoliating Brush to Treat and Prevent Razor Bumps and Ingrown Hairs - Eliminate Shaving Irritation for Face, Armpit, Legs, Neck, Bikini Line - Silky Smooth Skin Solution for Men and Women, Dylonic","Imagine beautiful, bump-free skin. With Dylonic, it’s Just a Brush Away!",Samantha,It’s okay..,It’s really rough so you have to be gentle with it,3/18/2024,3,Yes,0
"Exfoliating Brush to Treat and Prevent Razor Bumps and Ingrown Hairs - Eliminate Shaving Irritation for Face, Armpit, Legs, Neck, Bikini Line - Silky Smooth Skin Solution for Men and Women, Dylonic","Imagine beautiful, bump-free skin. With Dylonic, it’s Just a Brush Away!",Minnie,For those who don’t prefer brush bristles,"I have been using this for a few months and I can’t say for sure if this product is worth it. It does exfoliate the skin but you have to be careful the first few times as the silicone is not dull and it can hurt! A big downside is when you have to take out the rubber from the handle part to rinse it, it’s difficult to do so. It’s not easy to feel relaxed with a silicone brush, so I might opt to try an actual body brush with bristles.",8/27/2023,3,Yes,0
"Exfoliating Brush to Treat and Prevent Razor Bumps and Ingrown Hairs - Eliminate Shaving Irritation for Face, Armpit, Legs, Neck, Bikini Line - Silky Smooth Skin Solution for Men and Women, Dylonic","Imagine beautiful, bump-free skin. With Dylonic, it’s Just a Brush Away!",David,No tight skin.,I'm a guy and I use this on my face every morning after my shower. No tight or dry skin when using this and no fumes so my eyes won't complain either. Love it.,7/16/2024,5,Yes,4
"Exfoliating Brush to Treat and Prevent Razor Bumps and Ingrown Hairs - Eliminate Shaving Irritation for Face, Armpit, Legs, Neck, Bikini Line - Silky Smooth Skin Solution for Men and Women, Dylonic","Imagine beautiful, bump-free skin. With Dylonic, it’s Just a Brush Away!",Stephanie R.,Long time user! Face feels great,There’s nothing like the feeling after a shower when you use this on your face and you just feel your skin and pores all breathe. It’s so nice there is  no biting sensation from any alcohol because this is alcohol free. I use this twice a day and it’s a key part of my skin care routine. I’m a firm believer this helps open all the pores so your skin can absorb all the creams/moisturizers/ anti wrinkle products that come next in your skincare routine. I have been using this for years and 100% recommend this product. The bottle lasts so long that you really only have to buy this once or twice a year.,3/15/2024,5,Yes,2
"Exfoliating Brush to Treat and Prevent Razor Bumps and Ingrown Hairs - Eliminate Shaving Irritation for Face, Armpit, Legs, Neck, Bikini Line - Silky Smooth Skin Solution for Men and Women, Dylonic","Imagine beautiful, bump-free skin. With Dylonic, it’s Just a Brush Away!",J. P.,Gentle,"The toner is gentle, fragrance free and super simple to use.",8/5/2024,5,Yes,0
"Exfoliating Brush to Treat and Prevent Razor Bumps and Ingrown Hairs - Eliminate Shaving Irritation for Face, Armpit, Legs, Neck, Bikini Line - Silky Smooth Skin Solution for Men and Women, Dylonic","Imagine beautiful, bump-free skin. With Dylonic, it’s Just a Brush Away!",Marie,Great!,"Cleans any makeup residue left on face, very moisturizing",8/2/2024,5,Yes,0
"Exfoliating Brush to Treat and Prevent Razor Bumps and Ingrown Hairs - Eliminate Shaving Irritation for Face, Armpit, Legs, Neck, Bikini Line - Silky Smooth Skin Solution for Men and Women, Dylonic","Imagine beautiful, bump-free skin. With Dylonic, it’s Just a Brush Away!",Amazon Customer,Nice item,this product has worked  well for me,8/4/2024,5,Yes,0
"Exfoliating Brush to Treat and Prevent Razor Bumps and Ingrown Hairs - Eliminate Shaving Irritation for Face, Armpit, Legs, Neck, Bikini Line - Silky Smooth Skin Solution for Men and Women, Dylonic","Imagine beautiful, bump-free skin. With Dylonic, it’s Just a Brush Away!",Kate Cheramy,Using for years,I've been using this toner for about 2 decades now as it does not have an astringent to hurt skin.  Very soothing and will keep using!,7/9/2024,5,Yes,3
"Exfoliating Brush to Treat and Prevent Razor Bumps and Ingrown Hairs - Eliminate Shaving Irritation for Face, Armpit, Legs, Neck, Bikini Line - Silky Smooth Skin Solution for Men and Women, Dylonic","Imagine beautiful, bump-free skin. With Dylonic, it’s Just a Brush Away!",OceanLady91,I love this toner!!,"Neutrogena does it again with a great product! I’ve been using it for a couple months and my skin feels great!I will say though, I did pour it into a mini spray bottle so I didn’t have to pour it onto a cloth to spread on my face. I wish they made it in a spray bottle form.",5/9/2024,5,Yes,2
"Exfoliating Brush to Treat and Prevent Razor Bumps and Ingrown Hairs - Eliminate Shaving Irritation for Face, Armpit, Legs, Neck, Bikini Line - Silky Smooth Skin Solution for Men and Women, Dylonic","Imagine beautiful, bump-free skin. With Dylonic, it’s Just a Brush Away!",Tesha Satison,Great for pre-teens and adults with sensitive skin,Bought this for my pre-teen girls and they love it. Doesn't dry them out and works well with their other skin care stuff to keep their skin or to clear up a blemish when one pops up. I have used it also and have really sensitive skin and I didn't have any issues.,5/17/2024,5,Yes,2
"Exfoliating Brush to Treat and Prevent Razor Bumps and Ingrown Hairs - Eliminate Shaving Irritation for Face, Armpit, Legs, Neck, Bikini Line - Silky Smooth Skin Solution for Men and Women, Dylonic","Imagine beautiful, bump-free skin. With Dylonic, it’s Just a Brush Away!",Classy Mom Hall,Amazing,"Love this toner. Alcohol drys the skin way too much. So for it to be Alcohol free, it adds great value to my business",6/26/2024,5,Yes,2
